,0,1
40528,baby-sit,5
40529,besten,1
40530,bester,1
40531,betruebt,1
40532,birth-certificate,1
40533,bodenstaendig,1
40534,bonbonier,1
40535,braun,1
40536,burstin,1
40537,carita,2
40538,chicken-pox,1
40539,china-closet,1
40540,comparmentand,1
40541,curtsch,1
40542,dirtiest,20
40543,draussen,1
40544,dumm,1
40545,egenenberg,1
40546,eggenberg,1
40547,entweder,2
40548,essingen,1
40549,fifty-fifty,5
40550,footplatz,1
40551,forty-eight,7
40552,forty-eigth,1
40553,fraeulein,1
40554,frontkaempfer,2
40555,gak,1
40556,garantiere,1
40557,geborene,1
40558,gegruesst,1
40559,geheissen,1
40560,gnaedige,1
40561,grazer,1
40562,groundfloor,1
40563,hadasa,2
40564,haenden,1
40565,heute,2
40566,highschool,3
40567,hoernchen,1
40568,housework,80
40569,issi,1
40570,jahre,1
40571,jauchzend,1
40572,je,14
40573,jubilee,4
40574,kacholin,1
40575,keplerstrasse,1
40576,kinggasse,1
40577,kingsholm,1
40578,kipferl,2
40579,kitschy,2
40580,krip,1
40581,laeuse,1
40582,laundry-man,1
40583,leonhardstrasse,1
40584,lustig,2
40585,mam,3
40586,meinen,1
40587,meinten,1
40588,minesweeper,4
40589,moslem,3
40590,naehe,1
40591,neutorgasse,1
40592,nobelpreistraeger,1
40593,noisome,1
40594,oder,13
40595,paskunjak,1
40596,pestallozi,1
40597,ping_Pong,6
40598,pocket-money,1
40599,presser,27
40600,prouder,3
40601,pschemysl,1
40602,punchcake,1
40603,radetzkystrasse,1
40604,refrigarator,1
40605,schick,1
40606,schikano,1
40607,schillinge,1
40608,schmatte,3
40609,schweden,1
40610,shoe-box,1
40611,shoe-man,1
40612,shoe-store,1
40613,shucked,1
40614,sozusagen,1
40615,spalier,1
40616,store_owner,25
40617,sturmgruppe,1
40618,styrian,1
40619,swatch,3
40620,tatzmannsdorf,1
40621,tennis-player,1
40622,tode,1
40623,trapdoor,13
40624,tsutschu-train,1
40625,tuerkenschanze,1
40626,tuff,2
40627,turm,2
40628,unten,2
40629,verrueckt,1
40630,very_cordial,21
40631,w.w.i,1
40632,wallstreet-man,1
40633,Airborne,26
40634,Alderson,1
40635,Amram,3
40636,Amrams,2
40637,Antiques,2
40638,Attica,3
40639,Attorney_General,10
40640,Auburn,5
40641,Audubons,1
40642,Augustine,5
40643,B'rith,8
40644,B-R-A-U-N,2
40645,B-R-O-W-N,1
40646,Biddle,10
40647,Bucks,3
40648,Cave,5
40649,Cedars,2
40650,Chajes,3
40651,Chernikov,2
40652,Coast_Guard,23
40653,Collegeville,6
40654,Doylestown,4
40655,Eagle,21
40656,Fernlenkauto,1
40657,Flynn,7
40658,Fort_Benning,18
40659,Fraternity,4
40660,Geez,7
40661,General_Electric,17
40662,Gill,2
40663,Gitlin,1
40664,Google,7
40665,Hancock,4
40666,Hanni,4
40667,Harding,11
40668,Harvey,25
40669,Honk,1
40670,Irvin,14
40671,Jane,43
40672,Jell-O,7
40673,Kfar,15
40674,Krause,9
40675,Krystallnacht,3
40676,LBI,1
40677,Liz,8
40678,Luigi,6
40679,MERGEFORMAT,10
40680,Methodist,28
40681,North_America,27
40682,Norwalk,2
40683,P-O-S-E-N,2
40684,Parkway,25
40685,Perkiomen,1
40686,Porzellangasse,1
40687,Posenon,1
40688,Postal,3
40689,Protectorate,13
40690,Rittenhouse,2
40691,Rowayton,1
40692,Schleis,1
40693,Schuco,1
40694,Schulof,1
40695,Shalomville,2
40696,Silver,21
40697,South_Dakota,10
40698,Standards,9
40699,Statute,3
40700,Tipper,1
40701,Tovarich,2
40702,Vice_President,32
40703,White_Plains,13
40704,Yatchov,1
40705,Yellowstone,2
40706,abhor,13
40707,aficionado,3
40708,apparition,9
40709,arborist,1
40710,aroma,20
40711,automat,18
40712,beetle,2
40713,befuddle,1
40714,behest,14
40715,betcha,4
40716,blotch,9
40717,bronze_star,13
40718,brup-brup,1
40719,buffalo,5
40720,buh,3
40721,can-do,1
40722,canolia,1
40723,catacomb,18
40724,censing,1
40725,certified,19
40726,chauffer,6
40727,chopik,1
40728,chrome,9
40729,civil_engineering,16
40730,clanging,2
40731,collegial,2
40732,commemorative,24
40733,corduroy,9
40734,decaying,5
40735,dining,52
40736,doggone,5
40737,ehreanschein,1
40738,esterbrook,1
40739,ex-patient,1
40740,ex-patriot,1
40741,fairly_quickly,25
40742,fanciful,3
40743,fast_forward,11
40744,follow-up,14
40745,frontiersman,1
40746,fulltime,7
40747,gastric,4
40748,gattin,1
40749,geology,11
40750,goggle-eyed,1
40751,greet_card,12
40752,gulasch,1
40753,gurney,5
40754,h-a-n-n-i,1
40755,h-o-n-e-y,2
40756,ha-ha,10
40757,half-an-hour,11
40758,harmonize,9
40759,hepsburg,1
40760,"http://www.tigerfish.com/""",3
40761,"http://www.tigerfish.com/""www.tigerfish.com",3
40762,huff,5
40763,hyperlink,3
40764,iconic,1
40765,identically,3
40766,interstate,7
40767,investigative,15
40768,inveterate,3
40769,kibbutznick,1
40770,krystallnacht,1
40771,kultur,3
40772,landlocked,4
40773,leave-taking,2
40774,lifeboat,10
40775,mathematician,55
40776,matzo_ball,8
40777,medium-aged,1
40778,mick,1
40779,miniscule,3
40780,my_guardian,26
40781,nachus,1
40782,newspaper_clipping,22
40783,nicest_person,12
40784,notation,18
40785,outrageous,54
40786,pageant,4
40787,partway,3
40788,paucity,3
40789,ph.d,13
40790,physicality,2
40791,piest,1
40792,pivotal,15
40793,post-middle-aged,1
40794,prion,1
40795,protrusion,3
40796,purebred,2
40797,quasi-official,1
40798,restrikes,1
40799,ribald,1
40800,schwierige,1
40801,self-supporting,14
40802,shako,2
40803,short-run,1
40804,small_suitcase,41
40805,spilling,23
40806,splurge,3
40807,stateroom,15
40808,steering,9
40809,storied,1
40810,surreptitious,6
40811,syndicate,7
40812,syrup,23
40813,theorize,6
40814,toll-free,3
40815,toot,13
40816,trapper,4
40817,trapping,6
40818,two-story,62
40819,ultra-relig,1
40820,unzip,2
40821,ventilate,5
40822,vintner,2
40823,wigi,1
40824,windup,2
40825,winsomeness,1
40826,wooden-sided,1
40827,yean,1
40828,zeiten,1
40829,zilch,9
40830,Burt,3
40831,December_14,11
40832,FILMS,4
40833,Forts,2
40834,Goeke,1
40835,INTERVIEW,23
40836,Kariems,1
40837,Keiden,1
40838,Krikh,1
40839,Krikhsitzyokyotzo,1
40840,LAZERSON,1
40841,Lazerson,1
40842,Linkova,1
40843,Lith,7
40844,March_8,13
40845,Mariampole,1
40846,Moira,1
40847,November_24,11
40848,November_30,18
40849,Palemonas,1
40850,READINGS,1
40851,ROSTOWSKI,1
40852,Readings,2
40853,Rushuski,1
40854,September_18,19
40855,September_27,14
40856,Steeped,1
40857,TAMAR,2
40858,Tamar,15
40859,Voice,11
40860,WENTWORTH,4
40861,aground,3
40862,anoth,9
40863,automate,10
40864,bloo,2
40865,blood-letting,1
40866,capitu,1
40867,centration,3
40868,churnism,1
40869,cloak,17
40870,commande,1
40871,cruelest,19
40872,darkened,12
40873,deceit,10
40874,desig,2
40875,desus,1
40876,doe,8
40877,dren,8
40878,ers,5
40879,footprint,21
40880,forev,2
40881,gle,1
40882,herald,5
40883,kg,4
40884,mandment,1
40885,misfortunate,3
40886,nate,1
40887,nia,5
40888,orga,9
40889,pg,7
40890,poele,1
40891,ry,4
40892,sitzyokyotzo,1
40893,strug,2
40894,sun_shine,18
40895,taste_good,33
40896,tl,6
40897,uproo,2
40898,vegeta,3
40899,victo,1
40900,western_european,19
40901,woe,6
40902,wrench,20
40903,wretchedness,1
40904,Ire,2
40905,Ivar,1
40906,Khirghiz,1
40907,Natkin,1
40908,Niebelung,1
40909,Panevezys,5
40910,Rouen,9
40911,SEGALOWITZ,1
40912,Segalowitz,1
40913,Siaulilai,1
40914,Stutthov,1
40915,Transcript,8
40916,Unauthenticated,12
40917,Zancove,1
40918,bene,7
40919,carbide,15
40920,compost,4
40921,despondent,17
40922,ghetto.is,1
40923,hochet,1
40924,i-v-a-r,1
40925,local_farmer,23
40926,machine_shop,51
40927,mussel,6
40928,nourished,28
40929,ose,19
40930,placate,5
40931,pokurete,1
40932,s-e-g-a-l-o-w-i-t-z,1
40933,tank_roll,25
40934,uneasiness,13
40935,w/IVAR,1
40936,wagnerian,5
40937,ADARIA,1
40938,AJEFCHERNOVA,1
40939,Aleksandriya,1
40940,All_right,10
40941,B-e-l-e-b-c-z-u-c,1
40942,BAUSCH,1
40943,BELEBCZUKPRIVATE,1
40944,Baptists,11
40945,Belebczuc,1
40946,Belebczuk,1
40947,Busch,3
40948,CHIOTKEN,1
40949,Delmenhorst,2
40950,Drittel,1
40951,Evangels,1
40952,Evergreens,1
40953,HAMNITZ,1
40954,Jehovah_God,3
40955,KIROCHENKA,1
40956,M-a-r-t-a,1
40957,MARTA,1
40958,METROFAN,1
40959,Nurnberg,3
40960,Palmyra,2
40961,Salzgitter,1
40962,Sodom,2
40963,Testaments,2
40964,Wakes,2
40965,Warren,15
40966,Watchtowers,3
40967,YILDAKI,1
40968,a._Right,11
40969,apostolic,2
40970,avenge,17
40971,bruk,1
40972,cele,7
40973,celle,2
40974,cemented,4
40975,collective_farm,39
40976,deluge,3
40977,evangel,2
40978,evildoer,1
40979,fluently_german,6
40980,godless,7
40981,great_Britain,42
40982,hardko,1
40983,kirochenka,1
40984,korsk,1
40985,longensayer,1
40986,maroon,10
40987,pantelay,1
40988,pelahayn,1
40989,perturb,12
40990,scent,29
40991,sofhosen,1
40992,strong_belief,23
40993,Aharon,9
40994,Askenazi,1
40995,Askenazim,1
40996,Bianca,6
40997,Chels,1
40998,Der_Stürmer,6
40999,Deutscheland,2
41000,Directory,3
41001,Ehrlich.And,1
41002,Genova,5
41003,Harbors,1
41004,Hassidishe,2
41005,Heimatschein,2
41006,Kashruth,1
41007,Kauft,1
41008,Lines,11
41009,Mano,4
41010,Margulies,4
41011,Mashkiach,1
41012,Philantrophist,1
41013,Pingliang,1
41014,Reichlands,1
41015,Reichsvertretung,10
41016,Resident,2
41017,Road.And,1
41018,SCHNELL,1
41019,Seer,2
41020,Sephardim,23
41021,Sherburn,1
41022,Storch,5
41023,Strehlen,1
41024,Tongshan,1
41025,Updike,1
41026,WALTER,8
41027,Waikiki,3
41028,Weissensee,5
41029,Yeshivas,20
41030,cupola,10
41031,durchgangslager,7
41032,gemitkolben,1
41033,gete,1
41034,hazzanen,1
41035,kinchow,1
41036,liang,1
41037,mashkiach,1
41038,philantrophist,1
41039,philantrophy,1
41040,pingliang,1
41041,realy,2
41042,refreshment,16
41043,refugees.they,1
41044,renter,10
41045,school.and,1
41046,schule,18
41047,sephardim,2
41048,shavuos,2
41049,shavuot,1
41050,sukkah,46
41051,sukkos,1
41052,understood,2
41053,unk,1
41054,wroclaw,8
41055,yahrtzeit,7
41056,yidd,2
41057,BORSOS,1
41058,Borsos,1
41059,Charlottesville,6
41060,Consul,34
41061,Forman_-lrb-,7
41062,Fräulein,5
41063,FräuleinDoctor,1
41064,Glass,29
41065,Guernsey,2
41066,Hannelore,7
41067,Heide,5
41068,Holland-America,5
41069,Jersey,49
41070,July_3,8
41071,Kapocame,1
41072,Kristallnachtbroke,1
41073,Lüneburger,3
41074,Moser,4
41075,Paraguayan,1
41076,Paraguayans,2
41077,RUTH,25
41078,SSor,1
41079,Slottke,1
41080,Sternheimer,1
41081,Tilburg,5
41082,american_society,25
41083,arriven,1
41084,blood-drenched,1
41085,bunks,1
41086,colloquial_german,9
41087,de-louse,7
41088,de-nazified,5
41089,debar,1
41090,deep-seated,6
41091,defame,4
41092,dispense,35
41093,false_id,17
41094,fly_overhead,17
41095,fräulein,12
41096,hannelore,2
41097,helplessly,7
41098,hunger-edema,1
41099,id_papers,8
41100,inmate_appoint,8
41101,inter-marriage,7
41102,international_student,8
41103,jaundice,41
41104,klompen,3
41105,lamp_post,13
41106,lice_crawl,7
41107,moustache,24
41108,narrower,28
41109,nauseated,7
41110,oriented,7
41111,paraguayan,6
41112,peo-people,2
41113,puffy,7
41114,re-do,9
41115,reassemble,16
41116,rutabaga,26
41117,schutzstaffeln,4
41118,self-value,1
41119,shepherd_dog,7
41120,sojourn,10
41121,strangest,17
41122,twaddle,1
41123,uninhibitedly,1
41124,Airfert,1
41125,Ashkenarz,1
41126,Blivitz,1
41127,Bruner,4
41128,Chanberre,1
41129,Dollsee,1
41130,Gare_de,7
41131,Glaivitz,1
41132,Goldburg,1
41133,Gunshells,1
41134,Internationale,11
41135,June_29,19
41136,Kaiserslaven,1
41137,Klassfeld,1
41138,Lahty,1
41139,Longrient,1
41140,May_26,17
41141,Monowitz,18
41142,Nicholai,2
41143,Nobrient,1
41144,Olsen,6
41145,PHILIP,8
41146,Perez,6
41147,Savoire,1
41148,V-o-c-k,1
41149,V-o-v-k,1
41150,VOCK,1
41151,Vimar,2
41152,Vock,1
41153,Yavidavitch,1
41154,Zealander,3
41155,airfert,1
41156,blivitz,1
41157,disembarked,3
41158,featherweight,3
41159,glaivitz,1
41160,gunshell,1
41161,igafarben,1
41162,igerfarben,1
41163,iselau,1
41164,little_warmer,26
41165,memoire,1
41166,nobrient,1
41167,pleurisia,2
41168,raseen,1
41169,roofless,4
41170,savoire,1
41171,v-o-c-k,1
41172,vimarg,1
41173,weaks,1
41174,AKA,4
41175,Aryan_papers,35
41176,Beck,26
41177,Belsic,1
41178,Beryl,12
41179,Bialy,4
41180,Bialystople,1
41181,Blitzen,1
41182,Brezany,1
41183,Buden,1
41184,Byeloruss,1
41185,Byelorussia,27
41186,CO,6
41187,Curso,1
41188,Druszki,1
41189,Fool,1
41190,Gludjan,1
41191,Grandmother,23
41192,Grujan,1
41193,Gulf,29
41194,Hatzayir,1
41195,Hildebrand,3
41196,Hmm,6
41197,Huberman,5
41198,Internationalists,1
41199,Ipsmont,1
41200,K-a-u-n-i-t-z,1
41201,KVD,1
41202,Katzov,1
41203,Krager,1
41204,Lember,1
41205,Lubetsky,1
41206,Modern,36
41207,Nash,14
41208,Normally,1
41209,Ochen,2
41210,Overtaken,1
41211,PPS,4
41212,Persian,31
41213,Polish-Soviet,2
41214,Promenade,3
41215,Revere,11
41216,S.O.G.O.,1
41217,Schaglone,1
41218,Schlindler,2
41219,Specter,3
41220,TAPE,11
41221,Trotskyite,1
41222,Utchcom,1
41223,Volkdeutsche,4
41224,Yude,1
41225,Yudenrap,1
41226,acidulous,1
41227,adjunct,11
41228,adoptable,2
41229,all-officer,1
41230,annihilator,1
41231,beastly,19
41232,beautify,11
41233,biochemistry,21
41234,blockspech,1
41235,brazenly,5
41236,breadline,1
41237,childishly,1
41238,combustion,5
41239,conveyer,4
41240,corpulent,4
41241,counter-clockwise,1
41242,debilitate,12
41243,debilitated,6
41244,easterly,8
41245,electioneering,2
41246,euthanasia,13
41247,expiate,3
41248,fanatical,20
41249,fervently,12
41250,folkschule,1
41251,foreshorten,1
41252,french-style,1
41253,front-runner,1
41254,gentile-looking,2
41255,gentlemanly,8
41256,german-polish,15
41257,gludjan,1
41258,handpick,2
41259,hands-up,2
41260,hibernate,3
41261,hydrocarbon,1
41262,impunity,4
41263,inasmuch_as,16
41264,involuntarily,6
41265,jwv,1
41266,klause,1
41267,left-winger,1
41268,leniency,7
41269,light_shine,17
41270,lightest,4
41271,live-in,24
41272,lycee,13
41273,magnum,1
41274,mazurish,1
41275,mope,6
41276,moyel,1
41277,muselmenn,2
41278,nkvv,1
41279,non-capitalist,1
41280,non-communist,7
41281,non-malignant,1
41282,olympiad,3
41283,otlichnica,1
41284,ouserkommando,1
41285,overtaken,8
41286,pall,10
41287,perch,19
41288,perk,18
41289,permissive,9
41290,piously,2
41291,planner,22
41292,ploy,15
41293,polish-jewish,26
41294,pro-zionist,5
41295,recite_poetry,23
41296,s-f,1
41297,savant,2
41298,scanty,6
41299,schmaltz,16
41300,sensitization,1
41301,sewing_factory,8
41302,sightsee,7
41303,skylight,7
41304,sparingly,7
41305,sports-minded,3
41306,tovarishka,1
41307,typhus-barracks,1
41308,uh-uhh,1
41309,unabashed,1
41310,under-student,1
41311,untruth,5
41312,vlatik,1
41313,wash-up,1
41314,wasp,6
41315,westerly,2
41316,wild-eyed,1
41317,wrath,14
41318,yiddish-speaking,8
41319,you-know-what,2
41320,zamen,1
41321,zukplaza,1
41322,Abelsberg,1
41323,Aid,8
41324,Authorities,8
41325,Bluma,23
41326,Bluma_-lrb-,4
41327,CNN,12
41328,Catherine,23
41329,Corpus,2
41330,Corpus_Christi,2
41331,Dallas,33
41332,Displaced_Persons,34
41333,Dubenka,1
41334,Gdánsk,1
41335,Gehrig,3
41336,Gershon,29
41337,Geset,1
41338,Golan_Heights,12
41339,Goltzman,1
41340,Gulag,9
41341,HAIS,2
41342,Haswell,1
41343,Heritage,10
41344,Hochstein,1
41345,Hochstien,1
41346,Hondo,1
41347,Janis,7
41348,Kippúr,1
41349,Kiwanis,10
41350,Kwai,3
41351,Kíppur,1
41352,Leda,1
41353,Lederhosen,4
41354,Leditchka,1
41355,Libeskind,2
41356,Markus,12
41357,Memoir,2
41358,Memorial,63
41359,Moise,6
41360,Mr._Schindler,29
41361,Naomi,45
41362,November_8th,12
41363,P.E.,1
41364,Rabin,26
41365,Ray,40
41366,Rotarians,3
41367,SMU,2
41368,Sakowitz,2
41369,Samaritan,11
41370,Saratoga,7
41371,Shimon,33
41372,Shimona,3
41373,Shoreline,1
41374,Sklar,2
41375,Stalinsk,3
41376,Stattin,1
41377,Statue,4
41378,Sudic,1
41379,Szklasz,1
41380,Temple_Emmanuel,8
41381,Texan,9
41382,Tiffany,5
41383,Tirol,8
41384,Truth,4
41385,U._S.,7
41386,Yeshuran,1
41387,Yeshurun,3
41388,abelsberg,1
41389,absentee,12
41390,accident-prone,2
41391,acculturate,9
41392,actione,2
41393,adjudicate,6
41394,ajax,1
41395,ale,6
41396,alechem,1
41397,all-in-all,6
41398,altruistic,15
41399,amputee,11
41400,anne,14
41401,arctic,2
41402,austrian/viennese,1
41403,banter,8
41404,banya,3
41405,beverage,13
41406,bicentennial,4
41407,blotter,4
41408,boogey-man,1
41409,bounty,11
41410,bridegroom,19
41411,british-mandated,2
41412,bulky,10
41413,burka,1
41414,by-gone,2
41415,caseload,2
41416,cast-off,1
41417,ceremonially,2
41418,chilian,1
41419,clipboard,6
41420,closed-in,10
41421,co-ed,16
41422,cobbler,31
41423,coherent,12
41424,collectivism,1
41425,common_criminal,9
41426,conditioning,20
41427,counter-revolutionary,5
41428,daredevil,14
41429,dart,11
41430,db,3
41431,debilitating,5
41432,deepen,8
41433,dew,9
41434,distinctively,4
41435,dividend,15
41436,drop-out,1
41437,earnest,23
41438,education-wise,6
41439,empress,9
41440,emptier,6
41441,enraged,23
41442,enthralled,3
41443,entryway,7
41444,esophagus,4
41445,etch,23
41446,etched,1
41447,fatiguing,1
41448,fetish,5
41449,fide,1
41450,finer,21
41451,finery,13
41452,five_grandchild,56
41453,fixation,9
41454,fleetingly,4
41455,formative_year,29
41456,forthright,4
41457,fractured,11
41458,fragrance,7
41459,free_thinker,13
41460,fresh_food,17
41461,frig,2
41462,fudge,7
41463,garmoshka,1
41464,give-and-take,1
41465,gnarled,1
41466,graciously,24
41467,groomed,7
41468,hands.Then,1
41469,hard-boiled,16
41470,hasidim,9
41471,headdress,5
41472,heavenly,29
41473,heb,1
41474,homburg,2
41475,home-made,2
41476,hydroplan,1
41477,hygiene-conscious,1
41478,indentured,2
41479,ingrained,12
41480,inter-related,2
41481,intrusion,7
41482,invigorated,1
41483,irresponsible,18
41484,judiasm,1
41485,kipitok,1
41486,kofika,1
41487,kopek,6
41488,lady-like,1
41489,language-wise,6
41490,laughable,28
41491,law-biding,2
41492,life-span,1
41493,limbo,27
41494,lo-and-behold,2
41495,lofty,6
41496,lory,2
41497,low-lying,3
41498,luffa,1
41499,machitza,1
41500,matriarch,21
41501,mesmerize,22
41502,milder,21
41503,mini-united,1
41504,moon-scape,1
41505,nakhe,1
41506,ninety-five,9
41507,non-starter,1
41508,nondescript,7
41509,official-looking,3
41510,oi,8
41511,oi_oi,1
41512,older_generation,58
41513,ornate,2
41514,our-self,1
41515,outdoorsman,2
41516,palestinian_Jews,9
41517,particularly_religious,30
41518,pasteurize,8
41519,patrimony,1
41520,perverted,7
41521,peyote,2
41522,phonetically,17
41523,plunk,15
41524,prioritize,4
41525,profiteer,8
41526,pronounceable,1
41527,re-book,1
41528,reciprocal,6
41529,redrawn,2
41530,rename,43
41531,required,9
41532,rey,1
41533,sacrament,7
41534,sad_moment,10
41535,saga,32
41536,seat-mate,1
41537,self-conscious,13
41538,semitic_look,12
41539,sender,24
41540,servitude,4
41541,shiddach,1
41542,similar_background,21
41543,skewed,3
41544,soliloquy,1
41545,speculator,9
41546,spider,26
41547,spirituality,26
41548,state-side,1
41549,stattin,1
41550,sunday-school,1
41551,szczenin,1
41552,tasty,27
41553,texan,6
41554,thank-you,9
41555,theater-style,1
41556,toddler,27
41557,traditional_jew,14
41558,turf,27
41559,two-week,18
41560,ultraorthodox,2
41561,underclothe,1
41562,untreated,3
41563,vagon,1
41564,vandal,9
41565,vanquish,10
41566,very_frustrating,18
41567,very_gracious,31
41568,very_self-conscious,12
41569,vespers,1
41570,virtue,17
41571,vis-à-vis,8
41572,visor,9
41573,wagon-load,1
41574,wal-mart,2
41575,warm_weather,23
41576,western_country,22
41577,workroom,7
41578,wrapper,8
41579,years-old,7
41580,yev,1
41581,zid,2
41582,A&D,1
41583,K_ration,16
41584,LYNCH,1
41585,PAT,1
41586,brump,1
41587,catwalk,4
41588,diagnostic,5
41589,dropper,1
41590,eared,1
41591,flint,5
41592,hyperdemoclasis,1
41593,hypo,5
41594,iv,23
41595,lesion,7
41596,mite,4
41597,peopel,2
41598,remorseful,4
41599,rup,1
41600,sevre,1
41601,sunken,16
41602,throatsand,1
41603,wiedersehen,5
41604,Albeit,2
41605,Bokivina,1
41606,Booda,1
41607,Bookavena,1
41608,Bookerwene,1
41609,Bromberg,8
41610,Brumberg,2
41611,Compress,1
41612,Electrocuted,2
41613,Etty,3
41614,Ferena,1
41615,Gadalia,1
41616,Kominash,1
41617,Lisatravel,1
41618,Macht_Frei,18
41619,Mattress,9
41620,Mittelwischo,1
41621,Procka,1
41622,Prockatisa,1
41623,Prockitisa,1
41624,Radiamaria,1
41625,STERN,10
41626,Shh,23
41627,Shhh,4
41628,Shrundas,1
41629,Shushan,1
41630,TOBY,2
41631,Tishinroit,2
41632,Toilets,2
41633,Transista,1
41634,Yonki,1
41635,air_base,19
41636,animatedly,1
41637,big_businessman,25
41638,compression,1
41639,feet,7
41640,frena,1
41641,hen,35
41642,l940,2
41643,pelvis,2
41644,refreshing,14
41645,scholared,1
41646,shushan,1
41647,sisterªin-law,1
41648,tra,7
41649,transista,1
41650,yonki,1
41651,Carpathia,11
41652,Czechoslavakia,4
41653,GOLDKIND,1
41654,Goldkind,3
41655,HELEN,17
41656,Hias,4
41657,Leasa,1
41658,Liebowitz,3
41659,Ruthenia,9
41660,Transcarpathian,3
41661,Volosyanka,2
41662,Yal,7
41663,arabic4,3
41664,comm_...,9
41665,deliriously,5
41666,diahhrea,1
41667,gastroenterologist,4
41668,liebowtiz,1
41669,makeshift_hospital,25
41670,muniton,1
41671,orangey,2
41672,ssr,8
41673,süß,1
41674,tallisen,1
41675,tallith,9
41676,u_horod,1
41677,underess,1
41678,wooden_clog,56
41679,Aktionshäftlinge,1
41680,Arbeitshäftlinge,1
41681,Bogoslafsky,1
41682,Bronya,6
41683,Craców,1
41684,Daughters,1
41685,F-R-Y-D-M-A-N,2
41686,Frydman,10
41687,Gundelsdorf,1
41688,Itzak,15
41689,Joselewicz,2
41690,Kehillah,10
41691,KonzentrationsLager,1
41692,Korszynski,1
41693,Kronach,1
41694,NL,15
41695,O.B.E.,1
41696,Oberfranken,2
41697,Perel,4
41698,Przytyk,8
41699,Rechlin,2
41700,Schutzpolizei,13
41701,Shevech,1
41702,Shifra,16
41703,Sons,15
41704,Steinlauf,3
41705,Wagen,5
41706,Yitzak,7
41707,Yitzchak,12
41708,Yitzek,1
41709,Zuteilung,1
41710,carrying,13
41711,dislocated,8
41712,endnotes/historical,1
41713,excessive,20
41714,growing-up,10
41715,holy_day,73
41716,majdanek,1
41717,p-i-z-y-p-y-k,1
41718,paula,16
41719,przytyk,2
41720,rechlin,1
41721,torf,4
41722,with_Regina,14
41723,FRODE,1
41724,Frode,1
41725,Gotten,1
41726,Hamberg,6
41727,JAKOBSEN,1
41728,Jackobsen,1
41729,Jakobsen,1
41730,Kone,4
